accidentnum,accidentdate,accident_year,accident_month,accident_hour,accident_weekday,latitude,latitude_new,latitude_use,longitude,longitude_new,longitude_use,xcoord,ycoord,accidentlocation,classificationofaccident,impactlocation,initialimpacttype,trafficcontrol,pedestrianinvolved,cyclistinvolved,environmentcondition1,xmlimportnotes
21004860,12/28/2020 7:45:00 PM,2020,12,19,Monday,43.426614,43.426605955828805,43.426614,-80.417928,-80.41792445271777,-80.417928,547114.51408,4808354.95296,Non intersection,P.D. only,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Snow,Road 1: 15 MANOR DR; Vehicle #1     Make: NISS     Model: FRT     Colour: BLK     Style: PK; Vehicle #2     Make: KIA     Model: SOU     Colour: BLU     Style: TY
21005049,1/7/2021 7:45:00 PM,2021,1,19,Thursday,43.387774,43.387765591228174,43.387774,-80.437017,-80.43701340710604,-80.437017,545598.53436,4804030.86252,Intersection related,P.D. only,Thru lane,Rear end,unknown,FALSE,FALSE,Clear,Road 1: TILT DR; Road 2: DOON MILLS DR; Vehicle #1     Make: CHEV     Model: CZT     Colour: WHI     Style: 4D; Vehicle #2     Make: HOND     Model: PIL     Colour: BLK     Style: TY
21005666,9/15/2020 4:20:00 PM,2020,9,16,Tuesday,43.44676,43.446751622065236,43.44676,-80.483933,-80.48392899045784,-80.483933,541758.09265,4810557.07524,At/near private drive,Non-reportable,Thru lane,Other,No control,FALSE,FALSE,Clear,Road 1: CEDAR ST S (IFO 21); Road 2: CHARLES ST E; Distance: 10.0 M N; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: FORD     Model: TST     Colour: WHI     Style: VN
21006372,10/20/2020 3:30:00 PM,2020,10,15,Tuesday,43.421619,43.42161022642117,43.421619,-80.456622,-80.45661793437924,-80.456622,543986.18743,4807778.99693,Intersection related,Non-reportable,Thru lane,Rear end,unknown,FALSE,FALSE,Clear,Road 1: VANIER DR; Road 2: SIEBERT AVE; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: YSE     Colour: GRY     Style: 4B
21006466,1/9/2021 12:00:00 PM,2021,1,12,Saturday,43.432306,43.432297912167165,43.432306,-80.437797,-80.43779365740231,-80.437797,545501.98839,4808976.04419,At/near private drive,P.D. only,Not on roadway - right side,SMV other,No control,FALSE,FALSE,Clear,Road 1: KINZIE AVE (50 km/h); Road 2: 58 KINZIE AVE; Distance: 3.0 M E; Vehicle #1     Make: HINO     Model: HIN     Colour: WHI     Style: CT
21006559,1/9/2021 2:00:00 PM,2021,1,14,Saturday,43.404429,43.40442015157481,43.404429,-80.49471,-80.49470638789067,-80.49471,540914.53481,4805850.53071,At/near private drive,P.D. only,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: 267 ERINBROOK DR; Vehicle #1     Make: SUBA     Model: OBK     Colour: GRY     Style: TY; Vehicle #2     Make: HOND     Model: UCL     Colour: BLK     Style: 4D
21006650,1/9/2021 3:40:00 PM,2021,1,15,Saturday,43.431513,43.43150456370758,43.431513,-80.435591,-80.43558693763656,-80.435591,545681.18558,4808889.14451,At/near private drive,P.D. only,Right shoulder,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: FLORENCE AVE (50 km/h); Road 2: 80 FLORENCE AVE; Distance: 3.0 M E; Vehicle #1     Make: PETE     Model:      Colour:      Style: ; Vehicle #2     Make: SUBA     Model: OBK     Colour: WHI     Style: TY
21007256,1/3/2021 1:00:00 PM,2021,1,13,Sunday,43.458997,43.458988078229645,43.458997,-80.435912,-80.4359078814203,-80.435912,545634.54472,4811941.21293,At/near private drive,P.D. only,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: 108 OAKHURST CRESCENT; Vehicle #1     Make: CHRY     Model: PIF     Colour: WHI     Style: VN; Vehicle #2     Make: JEEP     Model: GCK     Colour: WHI     Style: TY
21007368,1/2/2021 12:00:00 PM,2021,1,12,Saturday,43.466482,43.46647390711627,43.466482,-80.440574,-80.44056997748692,-80.440574,545251.80075,4812770.02757,At/near private drive,P.D. only,Thru lane,Other,No control,FALSE,FALSE,Clear,Road 1: GEORGIAN CRESCENT (IFO 15); Road 2: GEORGIAN ST; Vehicle #1     Make: MERZ     Model: MS6     Colour: GRY     Style: TY; Vehicle #2     Make: HOND     Model: UDY     Colour: WHI     Style: TY
21007410,1/7/2021 11:00:00 AM,2021,1,11,Thursday,43.466145,43.466136836610204,43.466145,-80.469599,-80.46959524818433,-80.469599,542904.20681,4812717.23185,At intersection,P.D. only,Within intersection,Angle,unknown,FALSE,FALSE,Clear,Road 1: WELLINGTON ST N; Road 2: CONESTOGA PKWY; Vehicle #1     Make: HOND     Model: UCL     Colour: BLK     Style: 4D; Vehicle #2     Make: HYUN     Model: ELA     Colour: GRY     Style: 4D
21008299,1/11/2021 1:50:00 PM,2021,1,13,Monday,43.460746,43.46073720922987,43.460746,-80.440004,-80.43999980305259,-80.440004,545302.20536,4812133.23347,Non intersection,Non-reportable,Thru lane,Sideswipe,No control,FALSE,FALSE,Snow,Road 1: LORRAINE AVE; Road 2: HERITAGE DR; Vehicle #1     Make: HOND     Model: ULS     Colour: WHI     Style: 4D; Vehicle #2     Make:      Model:      Colour:      Style:
21008317,1/11/2021 3:59:00 PM,2021,1,15,Monday,43.457688,43.45767913647928,43.457688,-80.443822,-80.4438179349095,-80.443822,544995.59802,4811791.54188,Non intersection,P.D. only,Off highway,SMV other,No control,FALSE,FALSE,Clear,Road 1: 28 HUDSON COURT (50 km/h); Road 2: HUDSON CRT; Distance: 10.0 M S; Vehicle #1     Make: CONS     Model: UNK     Colour:      Style: ROT
21008409,12/8/2020 9:40:00 AM,2020,12,9,Tuesday,43.375012,43.375003194852695,43.375012,-80.431501,-80.43149707585023,-80.431501,546054.98458,4802616.55181,Non intersection,Non-reportable,Thru lane,Sideswipe,No control,FALSE,FALSE,Clear,Road 1: 413 THOMAS SLEE DR; Vehicle #1     Make: FORD     Model: TST     Colour: WHI     Style: FV; Vehicle #2     Make:      Model:      Colour:      Style:
21008486,12/14/2020 7:30:00 AM,2020,12,7,Monday,43.40646,43.40645113880452,43.40646,-80.504483,-80.50447937350326,-80.504483,540121.85693,4806071.33571,Non intersection,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: COTTON GRASS ST; Road 2: COMMONWEALTH DR; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: WSTR     Model: WB1     Colour: YEL     Style: DP
21008503,1/1/2021 2:00:00 PM,2021,1,14,Friday,43.408041,43.408032656889944,43.408041,-80.490603,-80.4905990539002,-80.490603,541244.66244,4806253.74644,Non intersection,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: 81 FOLKSTONE CRESCENT; Vehicle #1     Make: RAM     Model: RTR     Colour: GRY     Style: PK; Vehicle #2     Make: CHEV     Model: CAV     Colour: RED     Style: 4D
21008962,1/12/2021 11:40:00 AM,2021,1,11,Tuesday,43.378975,43.37896673452153,43.378975,-80.441459,-80.441455374061,-80.441459,545245.30433,4803051.27713,Non intersection,P.D. only,Thru lane,Rear end,No control,FALSE,FALSE,Drifting Snow,Road 1: FOREST CREEK DR; Road 2: ROBERT FERRIE DR; Vehicle #1     Make: HYUN     Model: TUC     Colour: GRY     Style: TY; Vehicle #2     Make: TOYT     Model: RV4     Colour: RED     Style: TY
21009062,1/5/2021 10:15:00 PM,2021,1,22,Tuesday,43.373474,43.373465480001535,43.373474,-80.456436,-80.45643233904386,-80.456436,544036.06327,4802432.31585,Non intersection,P.D. only,Thru lane,SMV other,No control,FALSE,FALSE,Clear,Road 1: STAUFFER DR (IFO 500); Road 2: REIDEL DR; Distance: 40.0 M W; Vehicle #1     Make: HYUN     Model: SSE     Colour: WHI     Style: 4D
21009068,12/26/2020 12:15:00 PM,2020,12,12,Saturday,43.43197,43.43196112962673,43.43197,-80.509083,-80.50907879489021,-80.509083,539732.76062,4808902.1881,At/near private drive,Non-reportable,Thru lane,Other,No control,FALSE,FALSE,Snow,Road 1: 195 GATEWOOD RD; Vehicle #1     Make: VOLK     Model: CGD     Colour: BLU     Style: 4B; Vehicle #2     Make:      Model:      Colour:      Style:
21009142,1/12/2021 3:51:00 PM,2021,1,15,Tuesday,43.459875,43.45986639169377,43.459875,-80.501297,-80.50129314324559,-80.501297,540344.34396,4812005.01042,Non intersection,P.D. only,Thru lane,SMV other,No control,FALSE,FALSE,Snow,Road 1: 514 DUKE ST W (50 km/h); Road 2: DUKE ST W; Distance: 1.0 M N; Vehicle #1     Make: BMW     Model: BX6     Colour: BLK     Style: TY
21009196,12/17/2020 6:10:00 AM,2020,12,6,Thursday,43.431888,43.43187976039145,43.431888,-80.545433,-80.54542971233339,-80.545433,536790.74086,4808876.46227,Non intersection,P.D. only,Thru lane,Angle,No control,FALSE,FALSE,Snow,Road 1: 905 WOODHURST COURT; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: DODG     Model: CHS     Colour: BLU     Style: 4D
21009254,11/29/2020 1:30:00 PM,2020,11,13,Sunday,43.446224,43.44621589999567,43.446224,-80.449385,-80.44938135234358,-80.449385,544553.92651,4810515.47453,Non intersection,P.D. only,Thru lane,Other,No control,FALSE,FALSE,Clear,Road 1: 445 FRANKLIN ST N; Vehicle #1     Make: CHEV     Model: SIL     Colour: RED     Style: PK; Vehicle #2     Make:      Model:      Colour:      Style:
21009357,1/12/2021 8:25:00 PM,2021,1,20,Tuesday,43.427803,43.42779404241981,43.427803,-80.452312,-80.45230843078667,-80.452312,544330.52494,4808468.03531,At intersection,P.D. only,Within intersection,Angle,unknown,FALSE,FALSE,Clear,Road 1: FRANKLIN ST S (50 km/h); Road 2: GREENFIELD AVE (50 km/h); Vehicle #1     Make: DODG     Model: CAR     Colour: RED     Style: VN; Vehicle #2     Make: FORD     Model: SPE     Colour: GRY     Style: TY
21010447,1/14/2021 4:10:00 AM,2021,1,4,Thursday,43.430098,43.43008904198187,43.430098,-80.465834,-80.46583049635912,-80.465834,543234.40443,4808715.80734,Non intersection,P.D. only,Not on roadway - right side,SMV other,No control,FALSE,FALSE,Clear,Road 1: 23 VANIER DR (50 km/h); Road 2: VANIER DR; Distance: 10.0 M S; Charged Driver #1 on page 1: HTA 4 (NA) (NA); Vehicle #1     Make: RAM     Model: RTR     Colour: GRY     Style: PK
21010782,5/15/2021 6:53:00 PM,2021,5,18,Saturday,43.428277,43.42826866599141,43.428277,-80.545135,-80.54513078260756,-80.545135,536817.12365,4808475.55741,Non intersection,P.D. only,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: WESTMEADOW DR (50 km/h); Road 2: WESTFOREST TRAIL; Distance: 2.0 M E; Vehicle #1     Make: FORD     Model: COF     Colour: BLU     Style: PK; Vehicle #2     Make: TOYT     Model: RV4     Colour: GRY     Style: TY
21011621,5/24/2021 10:47:00 PM,2021,5,22,Monday,43.409441,43.40943219307222,43.409441,-80.440809,-80.44080547379988,-80.440809,545275.2634,4806435.01052,At intersection,Non-fatal injury,Within intersection,Angle,Stop sign,FALSE,FALSE,Clear,Road 1: WABANAKI DR (50 km/h); Road 2: WILSON AVE (50 km/h); Charged Driver #1 on page 1: HTA 142 (NA) (NA); Vehicle #1     Make: HYUN     Model: ESM     Colour: BLU     Style: 4D; Vehicle #2     Make: HYUN     Model: AGS     Colour: RED     Style: 4B
21012521,6/4/2021 5:42:00 PM,2021,6,17,Friday,43.464647,43.464638602315084,43.464647,-80.473921,-80.47391706470921,-80.473921,542555.66744,4812548.6242,Intersection related,Non-fatal injury,Thru lane,Angle,unknown,FALSE,FALSE,Clear,Road 1: WELLINGTON ST N (50 km/h); Road 2: HIGHWAY 85 (50 km/h); Charged Driver #1 on page 1: HTA 144 (NA) (NA); Vehicle #1     Make: HOND     Model: UDY     Colour: GRY     Style: TY; Vehicle #2     Make: HOND     Model: AXL     Colour: WHI     Style: 4D
21012642,1/16/2021 8:18:00 PM,2021,1,20,Saturday,43.442117,43.44210816930107,43.442117,-80.467607,-80.4676032733261,-80.467607,543082.39189,4810049.69824,Intersection related,P.D. only,Not on roadway - right side,SMV other,unknown,FALSE,FALSE,Clear,Road 1: ROSEDALE AVE (50 km/h); Road 2: SYDNEY ST N (50 km/h); Charged Driver #1 on page 1: NA NA (NA) (NA); Vehicle #1     Make: SUBA     Model: IR4     Colour: GRY     Style: 4W
21013112,1/17/2021 1:25:00 PM,2021,1,13,Sunday,43.428433,43.42842421738909,43.428433,-80.506475,-80.50647103885547,-80.506475,539946.14601,4808510.6361300005,At/near private drive,P.D. only,Off highway,SMV other,No control,FALSE,FALSE,Clear,Road 1: 258 GREENBROOK DR (50 km/h); Road 2: GREENBROOK DR; Distance: 10.0 M N; Vehicle #1     Make: KIA     Model: SEV     Colour: BLK     Style: TY
21013360,1/18/2022 11:24:00 AM,2022,1,11,Tuesday,43.42972,43.42971131254492,43.42972,-80.433375,-80.43337133840166,-80.433375,545861.86111,4808691.20827,Intersection related,Non-fatal injury,Within intersection,Angle,Stop sign,FALSE,FALSE,Clear,Road 1: MORGAN AVE (50 km/h); Road 2: CENTREVILLE ST (50 km/h); Distance: 5.0 M E; Charged Driver #1 on page 1: NA NA (NA) (NA); Vehicle #1     Make: HINO     Model: HIN     Colour: PLE     Style: CT; Vehicle #2     Make: HOND     Model: UDY     Colour: S
21015484,1/15/2021 2:00:00 PM,2021,1,14,Friday,43.433359,43.43335059224868,43.433359,-80.435981,-80.43597692761328,-80.435981,545648.23386,4809093.94526,Non intersection,P.D. only,Thru lane,Other,No control,FALSE,FALSE,Clear,Road 1: KINZIE AVE; Road 2: WALKER ST; Vehicle #1     Make: FORD     Model: FE     Colour: GRY     Style: 4D; Vehicle #2     Make: MITS     Model: COT     Colour: WHI     Style: TY
21015603,1/20/2021 4:18:00 PM,2021,1,16,Wednesday,43.434862,43.43485316771087,43.434862,-80.432017,-80.43201289116453,-80.432017,545967.91954,4809262.99588,At/near private drive,Non-reportable,Off highway,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: 119 THALER AVE (IFO); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: CHEV     Model: CZT     Colour: GRY     Style: 4D
21015609,1/9/2021 4:30:00 PM,2021,1,16,Saturday,43.461863,43.461854199151745,43.461863,-80.427303,-80.42729953042989,-80.427303,546328.76529,4812264.26955,At/near private drive,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: MISTY COURT (IFO 203); Vehicle #1     Make: TOYT     Model: TUN     Colour: GRY     Style: CW; Vehicle #2     Make: GMC     Model: TER     Colour: GRY     Style: TY
21016318,10/12/2020 4:30:00 PM,2020,10,16,Monday,43.467176,43.46716785207627,43.467176,-80.481022,-80.48101819706004,-80.481022,541979.49458,4812825.91286,Non intersection,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: 25 BIRCH AVE (ON THE ROADWAY); Vehicle #1     Make: SUBA     Model: XVC     Colour: SIL     Style: TY; Vehicle #2     Make: DODG     Model: RPC     Colour: GRY     Style: CW
21016362,10/3/2020 10:30:00 PM,2020,10,22,Saturday,43.451093,43.451084867434076,43.451093,-80.492552,-80.49254838623088,-80.492552,541057.71854,4811034.02971,At intersection,Non-reportable,Within intersection,Rear end,Traffic signal,FALSE,FALSE,Clear,Road 1: KING ST W; Road 2: GAUKEL ST; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: CHEV     Model: EQU     Colour: BLU     Style: TY
21016374,10/10/2020 2:00:00 PM,2020,10,14,Saturday,43.433773,43.43376491717509,43.433773,-80.461971,-80.46196761589955,-80.461971,543544.42171,4809126.05017,Non intersection,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: 70 CORNELL AVE (ON ROADWAY IN FRONT OF 70); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: MAZD     Model: MA5     Colour: BLK     Style: 4B
21016518,10/2/2020 8:30:00 PM,2020,10,20,Friday,43.411832,43.41182326600121,43.411832,-80.517486,-80.51748201435015,-80.517486,539065.59057,4806661.77045,At/near private drive,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: 30 WATERCRESS COURT; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: TOYT     Model: PRI     Colour: BLK     Style: 4B
21017113,9/22/2020 3:30:00 PM,2020,9,15,Tuesday,43.407218,43.40720944417457,43.407218,-80.47502,-80.47501622982895,-80.47502,542506.93449,4806170.1499,Non intersection,Non-reportable,Thru lane,Rear end,No control,FALSE,FALSE,Clear,Road 1: 975 STRASBURG RD; Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: FORD     Model: COF     Colour: RED     Style: PK
21017316,9/13/2020 4:00:00 PM,2020,9,16,Sunday,43.411779,43.41177014743494,43.411779,-80.465872,-80.4658684528096,-80.465872,543244.36886,4806681.35028,Non intersection,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: 14 MARTINGLEN CRESCENT (ON THE ROADWAY); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: DODG     Model: AVN     Colour: BLU     Style: 4D
21020204,1/26/2021 1:20:00 PM,2021,1,13,Tuesday,43.434816,43.43480797461185,43.434816,-80.456519,-80.45651553897976,-80.456519,543984.91837,4809244.75232,Non intersection,P.D. only,Thru lane,Angle,No control,FALSE,FALSE,Snow,Road 1: FIRST AVE; Road 2: KINGSWAY DR; Vehicle #1     Make: MAZD     Model: 3GT     Colour: WHI     Style: 4D; Vehicle #2     Make: DODG     Model: JOU     Colour: SIL     Style: TY
21020354,1/26/2021 5:00:00 PM,2021,1,17,Tuesday,43.433098,43.43308964603239,43.433098,-80.520063,-80.52005887919508,-80.520063,538843.36335,4809022.3413,At/near private drive,P.D. only,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Snow,Road 1: 97 RALGREEN CRESCENT; Vehicle #1     Make: FORD     Model: RNG     Colour: WHI     Style: FV; Vehicle #2     Make: KIA     Model: ROL     Colour: RED     Style: 4W
21021712,1/25/2021 8:55:00 AM,2021,1,8,Monday,43.441919,43.44191004945043,43.441919,-80.463828,-80.46382426678397,-80.463828,543388.33721,4810029.65651,At/near private drive,P.D. only,Thru lane,Rear end,No control,FALSE,FALSE,Clear,Road 1: 22 RAYMOND RD; Vehicle #1     Make: FORD     Model: CTV     Colour: WHI     Style: BU; Vehicle #2     Make: BMW     Model: C3I     Colour: GRY     Style: 4D
21021754,1/21/2021 11:50:00 AM,2021,1,11,Thursday,43.439978,43.43996964104898,43.439978,-80.424058,-80.424054162103,-80.424058,546608.10345,4809835.63771,Non intersection,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Snow,Road 1: 3 LYNN COURT (ON THE ROADWAY); Vehicle #1     Make: MAZD     Model: CX5     Colour: BLK     Style: TY; Vehicle #2     Make: TOYT     Model: MTL     Colour: GRY     Style: 4D
21021912,1/28/2021 4:30:00 PM,2021,1,16,Thursday,43.405733,43.405724901024875,43.405733,-80.508278,-80.50827386695893,-80.508278,539815.09545,4805988.86337,Intersection related,P.D. only,Thru lane,Rear end,unknown,FALSE,FALSE,Clear,Road 1: COPPER LEAF ST; Road 2: ACTIVA; Vehicle #1     Make: MAZD     Model: 3TR     Colour: SIL     Style: 4B; Vehicle #2     Make: KIA     Model: FNG     Colour: RED     Style: 4D
21021918,9/22/2021 12:01:00 AM,2021,9,0,Wednesday,43.458026,43.4580170110656,43.458026,-80.482379,-80.48237524127708,-80.482379,541876.04135,4811808.95961,At intersection,P.D. only,Within intersection,Angle,unknown,FALSE,FALSE,Rain,Road 1: LANCASTER ST E (40 km/h); Road 2: QUEEN ST N (40 km/h); Charged Driver #1 on page 1: HTA 139 (NA) (NA); Vehicle #1     Make: ACUR     Model: 32T     Colour: BLK     Style: 4D; Vehicle #2     Make: TOYT     Model: SIE     Colour: GRY     Style: VN
21022603,9/3/2020 11:30:00 AM,2020,9,11,Thursday,43.386564,43.38655524372222,43.386564,-80.483873,-80.48386956056973,-80.483873,541804.29276,4803871.89539,Non intersection,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: WOODBINE CT (CONSTRUCTION ZONE); Road 2: WOODBINE AVE; Vehicle #1     Make: HINO     Model: HIN     Colour: WHI     Style: CT; Vehicle #2     Make: OLDS     Model: AGX     Colour: GRY     Style: 4D
21023413,9/3/2020 8:00:00 PM,2020,9,20,Thursday,43.401506,43.40149765234909,43.401506,-80.510805,-80.5108009600403,-80.510805,539613.23061,4805518.19672,At/near private drive,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: 74 SWEET WILLIAM ST (IN FRONT OF 74 SWEET WILLIAM); Vehicle #1     Make:      Model:      Colour:      Style: ; Vehicle #2     Make: NISS     Model: ROG     Colour: BLK     Style: TY
21023432,9/2/2020 3:30:00 PM,2020,9,15,Wednesday,43.45169,43.45168109795874,43.45169,-80.491698,-80.49169419308451,-80.491698,541126.42707,4811100.66682,Non intersection,Non-reportable,Thru lane,SMV unattended vehicle,No control,FALSE,FALSE,Clear,Road 1: YOUNG ST; Road 2: DUKE ST W; Vehicle #1     Make: RAM     Model: RPR     Colour: WHI     Style: FV; Vehicle #2     Make: VOLK     Model: TO2     Colour: GRN     Style: TY
